label,message,char_count,word_count,avg_word_length,exclamation_count,financial_words,urgency_words,action_words,phone_numbers,urls,emoji_count,slang_score,language_mix_ratio,capitalization_ratio,profanity_count,url_is_suspicious,url_is_registered,platform,sender_type
spam,Congrats! 🎉 You won 100 followers via SnapGram. Tap tiny.one/drops to claim. OTP: EFJSSZ,88,15,4.533,1,0,0,2,0,1,1,0,0,0.159,0,1,0,Email,unknown
ham,"ma tard hunchu, 20 min delay. sorry yaar 😂",42,8,3.875,0,0,0,0,0,0,1,0,0,0,0,0,0,WhatsApp,business
ham,"ma tard hunchu, 20 min delay. sorry yaar 🚀 पनि",46,9,3.667,0,0,0,0,0,0,1,0,0.094,0,0,0,0,Instagram,unknown
ham,"phone battery low, using sis's rn. be there soon",48,10,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,business
ham,"brb, stuck in class rn. ttyl 🔥",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Telegram,unknown
ham,u coming to the party tonight? it's gonna be lit 🙂,50,11,3.364,0,0,0,0,0,0,1,1,0,0,0,0,0,SMS,business
spam,Verify your ShopNow account: tiny.one/drops (OTP: A63WON) ⚠️,60,9,5,0,0,0,0,0,1,1,0,0,0.167,0,1,0,SMS,user
spam,Get followers — boost package Rs.500 followers: https://spotify.com/promo 🚀,75,11,5.273,0,1,0,0,0,1,1,0,0,0.027,0,0,1,WhatsApp,unknown
spam,Verify bank details: https://amazon.com/deal — failure to verify may freeze account 😡,85,13,5.077,0,1,0,0,0,1,1,0,0,0.012,0,0,1,Email,unknown
ham,we're meeting at 6pm at the usual spot. don't be late https://example.com/offer,79,17,3.529,0,1,0,0,0,1,0,0,0,0,0,0,1,SMS,registered_business
spam,Parcel held — release with link https://amazon.com/deal or call 84372 to avoid return 😡,87,15,4.467,0,0,0,1,1,1,1,0,0,0.011,0,0,1,Instagram,unknown
spam,Parcel held — release with link rb.gy/claim or call 55103 to avoid return 🤯,75,14,4.143,0,0,0,2,1,1,0,0,0,0.013,0,1,0,Email,user
spam,Parcel held — release with link https://brand.com/redeem or call 61577 to avoid return 😱,88,15,4.533,0,0,0,2,1,1,1,0,0,0.011,0,1,1,Telegram,unknown
ham,omggg they released season 3!! when r we watching?,50,9,4.333,2,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,unknown
spam,Congrats! 🎉 You won 100 followers via TokNow. Tap https://brand.com/32b4d3 to claim. OTP: YKCW1D,96,16,4.562,1,0,0,2,0,1,1,0,0,0.135,0,0,1,SMS,verified
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,verified
ham,"brb, stuck in class rn. ttyl ❤️",31,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,SMS,user
spam,Congrats! 🎉 You won 50 followers via Spotify. Tap t.ly/win to claim. OTP: 93I2PD,80,15,4,1,1,0,2,0,1,1,0,0,0.125,0,1,0,SMS,business
ham,"call me when free, need to ask something ठीक छ",46,11,3.182,0,1,0,1,0,0,0,0,0.111,0,0,0,0,Email,unknown
spam,Influencer collab — DM YES or check linktr.ee/deal ✨ @Gramify,61,10,4.7,0,0,0,1,0,1,1,1,0,0.115,0,1,0,SMS,business
ham,"phone battery low, using sis's rn. be there soon https://spotify.com/promo",74,14,4.071,0,0,0,0,0,1,0,0,0,0,0,0,1,WhatsApp,user
spam,Verify bank details: bit.ly/fomo — failure to verify may freeze account 😩,73,12,4.75,0,1,0,0,0,1,1,0,0,0.014,0,1,0,WhatsApp,business
spam,🔥 Drop alert! Exclusive rare NFT on @Beatly. Claim: https://example.com/offer 🤯,79,12,4.833,1,1,0,1,0,1,1,0,0,0.089,0,0,1,Email,user
spam,Claim your gift: https://offer-now.org/a4ba21 code U19WRG 🎁,59,10,4.5,0,2,1,1,0,1,1,0,0,0.085,0,0,0,Instagram,unknown
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,Telegram,unknown
spam,Verify your WhatsApp account: t.ly/win (OTP: UUK3ZR) ⚠️,55,9,4.444,0,1,0,0,0,1,1,0,0,0.2,0,1,0,Instagram,unknown
ham,did u finish the assignment? i can't 🙃,38,8,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,Email,unknown
spam,Congrats! 🎉 You won 50 followers via Instagram. Tap rb.gy/claim to claim. OTP: TLSV52,85,15,4.333,1,0,0,3,0,1,1,0,0,0.129,0,1,0,Email,user
spam,🔥 Drop alert! Exclusive gift card on @NeoWear. Claim: go.shop/claim ⚠️,70,11,4.636,1,1,0,2,0,1,2,0,0,0.071,0,1,0,Email,unknown
spam,Earn $50/week from phone. Apply: https://amazon.com/deal 💸,58,10,4.2,0,0,0,0,0,1,1,0,0,0.034,0,0,1,Email,unknown
ham,u coming to the party tonight? it's gonna be lit 🎉 पनि,54,12,3.25,0,0,0,0,0,0,1,1,0.075,0,0,0,0,SMS,unknown
spam,Claim your gift: go.shop/claim code JIRKAE 🎁,44,8,4.25,0,1,0,2,0,1,1,0,0,0.159,0,1,0,Email,registered_business
ham,did u finish the assignment? i can't 🙃 धेरै राम्रो,50,13,2.538,0,0,0,0,0,0,1,0,0.263,0,0,0,0,Telegram,unknown
spam,Earn Rs.500/week from phone. Apply: tiny.one/drops 💸,52,10,3.9,0,1,0,0,0,1,1,0,0,0.058,0,1,0,SMS,user
spam,Parcel held — release with link bit.ly/fomo or call 84090 to avoid return 🔥,75,14,4.143,0,0,0,1,1,1,1,0,0,0.013,0,1,0,SMS,business
spam,Win NFT mint pass! Go https://spotify.com/promo now. Only for followers of @Trendify 🔥,86,15,4.333,1,1,1,0,0,1,1,0,0,0.081,0,0,1,Instagram,registered_business
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,Email,unknown
spam,Win NFT mint pass! Go bit.ly/fomo now. Only for followers of @ChaatApp 🔥,72,14,3.857,1,1,1,0,0,1,1,0,0,0.111,0,1,0,Instagram,unknown
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,Instagram,unknown
ham,did u finish the assignment? i can't 🙃,38,8,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,WhatsApp,unknown
spam,FREE VIP — use 3MQASH at https://example.com/offer 🤯 limited 1 per user,71,13,4.077,0,2,1,0,0,1,0,0,0,0.169,0,0,1,Instagram,unknown
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,unknown
ham,"omw to ur place, 10 min 😡",25,6,2.833,0,0,0,0,0,0,1,1,0,0,0,0,0,Telegram,unknown
spam,Parcel held — release with link rb.gy/claim or call 29376 to avoid return 🙂,75,14,4.143,0,0,0,2,1,1,1,0,0,0.013,0,1,0,Telegram,unknown
spam,Influencer collab — DM YES or check https://amazon.com/deal ✨ @Beatly,69,11,4.727,0,0,0,1,0,1,1,1,0,0.101,0,0,1,Instagram,business
spam,Verify bank details: go.shop/claim — failure to verify may freeze account 😱,75,12,4.917,0,1,0,1,0,1,1,0,0,0.013,0,1,0,Telegram,unknown
ham,ikr that vid was insane 🤯 showed it to mom lol,46,10,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,Email,unknown
spam,FREE VIP — use BKQ2IN at https://amazon.com/deal 🤯 limited 1 per user,69,13,3.923,0,1,1,0,0,1,0,0,0,0.174,0,0,1,WhatsApp,unknown
spam,Limited drop: 90% off rare NFT — visit https://offer-now.org/db23b4 T&C apply,77,15,3.8,0,1,2,0,0,1,0,0,0,0.078,0,0,0,Instagram,registered_business
ham,lol that meme had me dead 💸 send it again,41,9,3.444,0,0,0,1,0,0,1,0,0,0,0,0,0,Instagram,unknown
ham,"brb, stuck in class rn. ttyl ❤️ धेरै राम्रो",43,11,2.364,0,0,0,0,0,0,1,1,0.323,0,0,0,0,Instagram,unknown
spam,Earn $100/week from phone. Apply: https://brand.com/redeem 💸,60,10,4.4,0,0,0,1,0,1,1,0,0,0.033,0,1,1,SMS,unknown
spam,FLASH GIVEAWAY! RT + click https://example.com/offer to enter. Winners tonight!,79,12,5.083,2,1,0,1,0,1,0,0,0,0.203,0,0,1,Telegram,unknown
ham,"ma tard hunchu, 20 min delay. sorry yaar 🎉",42,8,3.875,0,0,0,0,0,0,1,0,0,0,0,0,0,Telegram,verified
spam,Verify bank details: https://amazon.com/deal — failure to verify may freeze account ❤️,86,13,5.077,0,1,0,0,0,1,1,0,0,0.012,0,0,1,Email,unknown
ham,happy bday!!! gonna cake u later 🎉,34,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,Email,business
ham,screenshot ur notes and send pls https://brand.com/redeem,57,10,4.6,0,0,0,2,0,1,0,0,0,0,0,1,1,Instagram,unknown
ham,screenshot ur notes and send pls धेरै राम्रो,44,11,2.909,0,0,0,1,0,0,0,0,0.27,0,0,0,0,Email,unknown
spam,Verify bank details: bit.ly/fomo — failure to verify may freeze account ❤️,74,12,4.75,0,1,0,0,0,1,1,0,0,0.014,0,1,0,Instagram,unknown
spam,TXT WIN to 95261 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,Instagram,unknown
spam,Low-key insane cashback 100 followers when you shop at https://example.com/offer 💸 use VGAAED,93,16,4.625,0,2,0,0,0,1,1,0,0,0.075,0,0,1,Email,unknown
spam,🔥 Drop alert! Exclusive gift card on @Gramify. Claim: https://brand.com/34c2b2 🤯,80,12,4.917,1,1,0,1,0,1,1,0,0,0.05,0,0,1,WhatsApp,user
spam,Earn ₹2000/week from phone. Apply: https://brand.com/redeem 💸,61,10,4.5,0,0,0,1,0,1,1,0,0,0.033,0,1,1,Instagram,unknown
spam,Win NFT mint pass! Go t.ly/win now. Only for followers of @HypeStore 🔥,70,14,3.714,1,2,1,0,0,1,1,0,0,0.114,0,1,0,WhatsApp,user
ham,"phone battery low, using sis's rn. be there soon",48,10,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Email,registered_business
spam,Win NFT mint pass! Go https://brand.com/redeem now. Only for followers of @Trendify 🔥,85,15,4.267,1,1,1,1,0,1,1,0,0,0.082,0,1,1,SMS,unknown
ham,lol that meme had me dead 🔥 send it again धेरै राम्रो,53,14,2.571,0,0,0,1,0,0,1,0,0.244,0,0,0,0,WhatsApp,business
spam,Verify bank details: https://example.com/offer — failure to verify may freeze account 🎁,87,13,5.231,0,2,0,0,0,1,1,0,0,0.011,0,0,1,Instagram,unknown
spam,Limited drop: 90% off limited tee — visit https://amazon.com/deal T&C apply,75,14,4,0,0,2,0,0,1,0,0,0,0.04,0,0,1,SMS,user
ham,screenshot ur notes and send pls https://example.com/offer,58,10,4.7,0,1,0,1,0,1,0,0,0,0,0,0,1,SMS,business
ham,"brb, stuck in class rn. ttyl 🙂",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,WhatsApp,user
ham,omggg they released season 3!! when r we watching? https://example.com/track,76,13,4.538,2,0,0,0,0,1,0,0,0,0,0,0,1,Email,unknown
spam,Get followers — boost package $100 followers: linktr.ee/deal 🚀,62,9,5.333,0,0,0,0,0,1,1,0,0,0.016,0,1,0,Telegram,registered_business
ham,did u finish the assignment? i can't 🙃 https://amazon.com/yourorder,67,12,4.25,0,0,0,0,0,1,1,0,0,0,0,0,1,WhatsApp,registered_business
ham,pls pick up milk + eggs on ur way home? https://amazon.com/yourorder,68,13,3.923,0,0,0,0,0,1,0,0,0,0,0,0,1,Telegram,business
spam,Low-key insane cashback ₹2000 when you shop at https://brand.com/redeem 💸 use SU6B10,84,15,4.333,0,1,0,1,0,1,1,0,0,0.048,0,1,1,SMS,unknown
ham,"tysm for today, had so much fun ❤️",34,7,3.429,0,0,1,0,0,0,1,0,0,0,0,0,0,Instagram,unknown
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,SMS,unknown
spam,🔥 Drop alert! Exclusive concert tix on @HypeStore. Claim: https://example.com/offer 😡,85,12,5.333,1,1,0,1,0,1,2,0,0,0.059,0,0,1,Email,business
spam,Earn $50/week from phone. Apply: t.ly/win 💸,43,9,3.333,0,1,0,0,0,1,1,0,0,0.047,0,1,0,Telegram,registered_business
ham,u coming to the party tonight? it's gonna be lit 🤯 ठिक छ,56,14,2.857,0,0,0,0,0,0,0,1,0.098,0,0,0,0,WhatsApp,unknown
spam,Verify your YouTube account: https://example.com/offer (OTP: NR6LI0) ⚠️,71,10,5.3,0,1,0,0,0,1,1,0,0,0.141,0,0,1,SMS,unknown
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,Instagram,registered_business
spam,🔥 Drop alert! Exclusive concert tix on @NeoWear. Claim: https://amazon.com/deal ✨,81,12,5,1,0,0,1,0,1,2,0,0,0.062,0,0,1,Instagram,unknown
ham,pls pick up milk + eggs on ur way home? ठीक छ,45,12,2.583,0,0,0,0,0,0,0,0,0.125,0,0,0,0,Email,unknown
ham,lol that meme had me dead ⚠️ send it again,42,9,3.444,0,0,0,1,0,0,1,0,0,0,0,0,0,Telegram,user
spam,FREE VIP — use MLB7IG at rb.gy/claim 🤯 limited 1 per user,57,12,3.5,0,1,1,1,0,1,0,0,0,0.211,0,1,0,Email,user
spam,🔥 Drop alert! Exclusive sneaker drop on @GlowUp. Claim: t.ly/win 😱,66,11,4.364,1,1,0,1,0,1,2,0,0,0.076,0,1,0,WhatsApp,unknown
ham,did u finish the assignment? i can't 🙃 धेरै राम्रो,50,13,2.538,0,0,0,0,0,0,1,0,0.263,0,0,0,0,Instagram,unknown
spam,TXT WIN to 48076 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,WhatsApp,unknown
ham,lol that meme had me dead 🔥 send it again,41,9,3.444,0,0,0,1,0,0,1,0,0,0,0,0,0,Instagram,verified
spam,Win NFT mint pass! Go linktr.ee/deal now. Only for followers of @VibeLabs 🔥,75,14,4.071,1,1,1,0,0,1,1,0,0,0.107,0,1,0,Telegram,business
ham,screenshot ur notes and send pls,32,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,Telegram,registered_business
ham,"group study at my place 4pm, bring laptop धेरै राम्रो",53,13,2.923,0,0,0,0,0,0,0,0,0.238,0,0,0,0,Instagram,unknown
spam,Get followers — boost package ₹2000 followers: go.shop/claim 🚀,62,9,5.333,0,0,0,1,0,1,1,0,0,0.016,0,1,0,SMS,unknown
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,user
ham,srsly need coffee rn ☕ wanna grab?,34,6,4.333,0,0,0,0,0,0,1,0,0,0,0,0,0,SMS,unknown
spam,Verify bank details: tiny.one/drops — failure to verify may freeze account 🔥,76,12,5,0,1,0,0,0,1,1,0,0,0.013,0,1,0,WhatsApp,unknown
ham,"call me when free, need to ask something",40,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,Email,unknown
spam,FREE VIP — use 7XTZDA at https://spotify.com/promo 🤯 limited 1 per user,71,13,4.077,0,1,1,0,0,1,0,0,0,0.169,0,0,1,Telegram,business
ham,screenshot ur notes and send pls https://brand.com/redeem,57,10,4.6,0,0,0,2,0,1,0,0,0,0,0,1,1,WhatsApp,business
ham,happy bday!!! gonna cake u later ✨,34,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,Email,unknown
spam,FREE VIP — use PPTPV0 at https://amazon.com/deal 🤯 limited 1 per user,69,13,3.923,0,1,1,0,0,1,0,0,0,0.174,0,0,1,Email,unknown
spam,Win NFT mint pass! Go https://unknownsite.xyz/a2b11d now. Only for followers of @VibeLabs 🔥,91,15,4.667,1,1,1,0,0,1,1,0,0,0.088,0,0,0,Instagram,business
spam,FREE VIP — use KHH36V at https://example.com/offer 🤯 limited 1 per user,71,13,4.077,0,2,1,0,0,1,0,0,0,0.155,0,0,1,WhatsApp,user
ham,screenshot ur notes and send pls,32,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,Instagram,user
spam,🔥 Drop alert! Exclusive sneaker drop on @GlowUp. Claim: linktr.ee/deal 😡,72,11,4.909,1,0,0,1,0,1,2,0,0,0.069,0,1,0,Telegram,unknown
ham,happy bday!!! gonna cake u later 🚀,34,6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,SMS,registered_business
spam,Parcel held — release with link tiny.one/drops or call 48122 to avoid return 🚀,78,14,4.357,0,0,0,1,1,1,1,0,0,0.013,0,1,0,Email,business
spam,Influencer collab — DM YES or check rb.gy/claim ✨ @HypeStore,60,10,4.6,0,0,0,2,0,1,1,1,0,0.133,0,1,0,Email,business
spam,Verify bank details: https://brand.com/bdbb4d — failure to verify may freeze account 🎁,86,13,5.154,0,1,0,0,0,1,1,0,0,0.012,0,0,1,WhatsApp,user
ham,"group study at my place 4pm, bring laptop पनि",45,9,3.889,0,0,0,0,0,0,0,0,0.086,0,0,0,0,Email,user
ham,"brb, stuck in class rn. ttyl 💸",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,Email,unknown
spam,Limited drop: 90% off sneaker drop — visit rb.gy/claim T&C apply,64,13,3.692,0,0,1,1,0,1,0,0,0,0.047,0,1,0,WhatsApp,unknown
spam,Get followers — boost package $50 followers: https://unknownsite.xyz/c44dd4 🚀,77,10,6,0,0,0,0,0,1,1,0,0,0.013,0,0,0,Email,unknown
spam,FREE VIP — use LX1RP6 at go.shop/claim 🤯 limited 1 per user,59,12,3.667,0,1,1,1,0,1,0,0,0,0.186,0,1,0,Instagram,user
ham,"phone battery low, using sis's rn. be there soon धेरै राम्रो",60,15,2.8,0,0,0,0,0,0,0,0,0.213,0,0,0,0,Telegram,business
spam,🔥 Drop alert! Exclusive drip bundle on @NeoWear. Claim: rb.gy/claim 😂,69,11,4.636,1,0,0,2,0,1,2,0,0,0.072,0,1,0,Instagram,unknown
spam,Earn $100/week from phone. Apply: tiny.one/drops 💸,50,9,4.111,0,0,0,0,0,1,1,0,0,0.04,0,1,0,SMS,unknown
spam,Influencer collab — DM YES or check go.shop/claim ✨ @Trendify,61,10,4.7,0,0,0,2,0,1,1,1,0,0.115,0,1,0,SMS,verified
ham,lol that meme had me dead 🚀 send it again,41,9,3.444,0,0,0,1,0,0,1,0,0,0,0,0,0,WhatsApp,unknown
spam,Win NFT mint pass! Go go.shop/claim now. Only for followers of @GlowUp 🔥,72,14,3.857,1,1,1,1,0,1,1,0,0,0.111,0,1,0,SMS,user
ham,omggg they released season 3!! when r we watching? https://brand.com/redeem,75,13,4.462,2,0,0,1,0,1,0,0,0,0,0,1,1,Telegram,unknown
spam,Verify bank details: https://amazon.com/deal — failure to verify may freeze account ✨,85,13,5.077,0,1,0,0,0,1,1,0,0,0.012,0,0,1,WhatsApp,unknown
spam,Win NFT mint pass! Go rb.gy/claim now. Only for followers of @ChaatApp 🔥,72,14,3.857,1,1,1,1,0,1,1,0,0,0.111,0,1,0,Telegram,verified
spam,🔥 Drop alert! Exclusive phone skin on @NeoWear. Claim: https://amazon.com/deal 😂,80,12,4.917,1,0,0,1,0,1,2,0,0,0.062,0,0,1,SMS,unknown
ham,"call me when free, need to ask something ठिक छ",46,11,3.182,0,1,0,1,0,0,0,0,0.111,0,0,0,0,Instagram,verified
spam,Low-key insane cashback $100 when you shop at bit.ly/fomo 💸 use JBIOAY,70,14,3.857,0,1,0,0,0,1,1,0,0,0.1,0,1,0,Email,user
ham,did u finish the assignment? i can't 🙃,38,8,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,WhatsApp,unknown
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,WhatsApp,unknown
spam,🔥 Drop alert! Exclusive limited tee on @GlowUp. Claim: go.shop/claim 🔥,70,11,4.727,1,0,1,2,0,1,2,0,0,0.071,0,1,0,SMS,unknown
spam,Verify bank details: https://brand.com/redeem — failure to verify may freeze account 💸,86,13,5.154,0,1,0,1,0,1,1,0,0,0.012,0,1,1,WhatsApp,unknown
spam,Win NFT mint pass! Go https://example.com/offer now. Only for followers of @SnapGram 🔥,86,15,4.333,1,2,1,0,0,1,1,0,0,0.093,0,0,1,Telegram,business
spam,FREE VIP — use CJY3FI at https://example.com/offer 🤯 limited 1 per user,71,13,4.077,0,2,1,0,0,1,0,0,0,0.169,0,0,1,Email,business
spam,FREE VIP — use 7F3AMY at tiny.one/drops 🤯 limited 1 per user,60,12,3.75,0,1,1,0,0,1,0,0,0,0.183,0,1,0,Instagram,unknown
ham,"brb, stuck in class rn. ttyl 🙂 धेरै राम्रो",42,11,2.364,0,0,0,0,0,0,1,1,0.323,0,0,0,0,Instagram,business
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,verified
spam,Claim your gift: linktr.ee/deal code XXC8YV 🎁,45,8,4.375,0,1,0,1,0,1,1,0,0,0.133,0,1,0,WhatsApp,registered_business
spam,Win NFT mint pass! Go bit.ly/fomo now. Only for followers of @NeoWear 🔥,71,14,3.786,1,1,1,0,0,1,1,0,0,0.113,0,1,0,Instagram,business
spam,Get followers — boost package 50 followers followers: tiny.one/drops 🚀,70,10,5.6,0,0,0,0,0,1,1,0,0,0.014,0,1,0,Email,unknown
ham,lol that meme had me dead 💸 send it again,41,9,3.444,0,0,0,1,0,0,1,0,0,0,0,0,0,Instagram,unknown
spam,FREE VIP — use UAKRGT at linktr.ee/deal 🤯 limited 1 per user,60,12,3.75,0,1,1,0,0,1,0,0,0,0.217,0,1,0,SMS,business
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
ham,omggg they released season 3!! when r we watching? ठिक छ,56,12,3.5,2,0,0,0,0,0,0,0,0.095,0,0,0,0,Email,business
ham,"brb, stuck in class rn. ttyl 😂",30,6,3.5,0,0,0,0,0,0,1,1,0,0,0,0,0,WhatsApp,unknown
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Email,verified
spam,Low-key insane cashback 100 followers when you shop at https://amazon.com/deal 💸 use VMEPKV,91,16,4.5,0,1,0,0,0,1,1,0,0,0.077,0,0,1,SMS,business
ham,ikr that vid was insane 🤯 showed it to mom lol ठिक छ,52,13,2.923,0,0,0,0,0,0,0,1,0.103,0,0,0,0,SMS,business
spam,Get followers — boost package 100 followers followers: https://amazon.com/deal 🚀,80,11,5.727,0,0,0,0,0,1,1,0,0,0.013,0,0,1,Telegram,unknown
ham,screenshot ur notes and send pls,32,6,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,Email,unknown
spam,Influencer collab — DM YES or check t.ly/win ✨ @Beatly,54,10,4,0,1,0,1,0,1,1,1,0,0.13,0,1,0,SMS,unknown
spam,TXT WIN to 59491 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,SMS,business
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,SMS,business
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,unknown
spam,Verify bank details: https://offer-now.org/3cd31a — failure to verify may freeze account 😂,90,14,5,0,2,1,0,0,1,1,0,0,0.011,0,0,0,SMS,unknown
spam,TXT WIN to 76881 to get concert tix 🎶 hurry!,44,9,3.667,1,1,1,0,1,0,1,0,0,0.136,0,0,0,SMS,unknown
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,business
ham,"group study at my place 4pm, bring laptop पनि",45,9,3.889,0,0,0,0,0,0,0,0,0.086,0,0,0,0,WhatsApp,unknown
spam,Claim your gift: https://amazon.com/deal code 5S8NTT 🎁,54,9,4.556,0,1,0,1,0,1,1,0,0,0.093,0,0,1,Telegram,unknown
spam,Low-key insane cashback $100 when you shop at https://brand.com/redeem 💸 use BUKZ75,83,15,4.267,0,1,0,1,0,1,1,0,0,0.06,0,1,1,SMS,unknown
spam,Low-key insane cashback $50 when you shop at t.ly/win 💸 use FGVWMK,66,14,3.571,0,2,0,0,0,1,1,0,0,0.106,0,1,0,WhatsApp,unknown
spam,Congrats! 🎉 You won 50 followers via WhatsApp. Tap https://spotify.com/promo to claim. OTP: 3Z73DZ,98,16,4.688,1,0,0,2,0,1,1,0,0,0.112,0,0,1,Instagram,unknown
spam,Limited drop: 90% off phone skin — visit linktr.ee/deal T&C apply,65,13,3.769,0,0,1,0,0,1,0,0,0,0.046,0,1,0,Instagram,business
ham,pls pick up milk + eggs on ur way home?,39,9,3.111,0,0,0,0,0,0,0,0,0,0,0,0,0,WhatsApp,business
ham,we're meeting at 6pm at the usual spot. don't be late,53,13,3.077,0,0,0,0,0,0,0,0,0,0,0,0,0,Telegram,unknown
spam,Verify your SnapGram account: https://unknownsite.xyz/421b1d (OTP: Y0DG0Q) ⚠️,77,10,5.9,0,0,0,0,0,1,1,0,0,0.13,0,0,0,Email,registered_business
spam,Claim your gift: https://brand.com/redeem code P3H86R 🎁,55,9,4.667,0,1,0,2,0,1,1,0,0,0.073,0,1,1,Instagram,business
ham,"group study at my place 4pm, bring laptop",41,8,4.125,0,0,0,0,0,0,0,0,0,0,0,0,0,Instagram,registered_business
spam,Claim your gift: https://amazon.com/deal code JIUZBR 🎁,54,9,4.556,0,1,0,1,0,1,1,0,0,0.13,0,0,1,SMS,unknown
spam,Win NFT mint pass! Go rb.gy/claim now. Only for followers of @Beatly 🔥,70,14,3.714,1,1,1,1,0,1,1,0,0,0.1,0,1,0,SMS,user
spam,FLASH GIVEAWAY! RT + click https://amazon.com/deal to enter. Winners tonight!,77,12,4.917,2,0,0,1,0,1,0,0,0,0.208,0,0,1,Email,business
spam,Win NFT mint pass! Go https://example.com/offer now. Only for followers of @Beatly 🔥,84,15,4.2,1,2,1,0,0,1,1,0,0,0.083,0,0,1,SMS,business
ham,"save this song, it's been on repeat 🎧",37,8,3.375,0,0,0,0,0,0,1,0,0,0,0,0,0,Telegram,unknown
ham,"send the notes pls, i missed lecture :(",39,7,4.143,0,0,0,1,0,0,0,0,0,0,0,0,0,WhatsApp,unknown
spam,FREE VIP — use KFA9ZO at rb.gy/claim 🤯 limited 1 per user,57,12,3.5,0,1,1,1,0,1,0,0,0,0.211,0,1,0,Telegram,unknown
